agent_id,time,lng,lat
Car-1,2008-05-19 11:38:22,116.47158,39.9099183
Car-1,2008-05-19 11:38:42,116.4718833,39.9111782
Car-1,2008-05-19 11:38:44,116.4718049,39.9112816
Car-1,2008-05-19 11:38:46,116.47176,39.9112633
Car-1,2008-05-19 11:38:52,116.4717066,39.9112016
Car-1,2008-05-19 11:38:54,116.4717066,39.9111983
Car-1,2008-05-19 11:38:58,116.4717166,39.9112033
Car-1,2008-05-19 11:39:00,116.4717083,39.9112083
Car-1,2008-05-19 11:39:02,116.4716833,39.9112266
Car-1,2008-05-19 11:39:04,116.4716566,39.9112599
Car-1,2008-05-19 11:39:06,116.4716299,39.9113016
Car-1,2008-05-19 11:39:08,116.4716249,39.9113733
Car-1,2008-05-19 11:39:10,116.4716866,39.9115533
Car-1,2008-05-19 11:39:12,116.4717283,39.9116899
Car-1,2008-05-19 11:39:14,116.4717649,39.9118116
Car-1,2008-05-19 11:39:16,116.47176,39.9119016
Car-1,2008-05-19 11:39:18,116.4717483,39.9119766
Car-1,2008-05-19 11:39:20,116.4717183,39.9119699
Car-1,2008-05-19 11:39:35,116.4717133,39.9119966
Car-1,2008-05-19 11:39:37,116.4716949,39.9120266
Car-1,2008-05-19 11:39:39,116.4716916,39.9120816
Car-1,2008-05-19 11:39:41,116.4716933,39.9121616
Car-1,2008-05-19 11:39:43,116.47172,39.9122883
Car-1,2008-05-19 11:39:45,116.4717416,39.912425
Car-1,2008-05-19 11:39:47,116.4717516,39.9125716
Car-1,2008-05-19 11:39:49,116.4717533,39.9127083
Car-1,2008-05-19 11:39:51,116.471755,39.9128583
Car-1,2008-05-19 11:39:53,116.4717616,39.9130066
Car-1,2008-05-19 11:39:55,116.4717699,39.91314
Car-1,2008-05-19 11:39:57,116.4717883,39.9132583
Car-1,2008-05-19 11:39:59,116.4717866,39.9133599
Car-1,2008-05-19 11:40:01,116.4717883,39.9134583
Car-1,2008-05-19 11:40:03,116.4717816,39.9135566
Car-1,2008-05-19 11:40:05,116.4717799,39.9136383
Car-1,2008-05-19 11:40:07,116.4717649,39.9137566
Car-1,2008-05-19 11:40:09,116.4717633,39.9138749
Car-1,2008-05-19 11:40:11,116.471755,39.9140116
Car-1,2008-05-19 11:40:13,116.4717566,39.9141266
Car-1,2008-05-19 11:40:15,116.47179,39.9142116
Car-1,2008-05-19 11:40:17,116.4717983,39.9143399
Car-1,2008-05-19 11:40:19,116.4718066,39.9144633
Car-1,2008-05-19 11:40:21,116.4718083,39.9145533
Car-1,2008-05-19 11:40:23,116.4718233,39.9146649
Car-1,2008-05-19 11:40:25,116.4718366,39.9147833
Car-1,2008-05-19 11:40:27,116.4718166,39.9149116
Car-1,2008-05-19 11:40:29,116.47179,39.9150249
Car-1,2008-05-19 11:40:31,116.4717883,39.9151566
Car-1,2008-05-19 11:40:33,116.471795,39.9153066
Car-1,2008-05-19 11:40:35,116.471795,39.9154566
Car-1,2008-05-19 11:40:37,116.4718049,39.9155999
Car-1,2008-05-19 11:40:39,116.4717983,39.9157333
Car-1,2008-05-19 11:40:41,116.4717816,39.9158433
Car-1,2008-05-19 11:40:43,116.4717583,39.9159416
Car-1,2008-05-19 11:40:45,116.4717933,39.9161516
Car-1,2008-05-19 11:40:47,116.4717766,39.9162233
Car-1,2008-05-19 11:40:49,116.47174,39.9162683
Car-1,2008-05-19 11:40:51,116.47176,39.9163166
Car-1,2008-05-19 11:40:53,116.4717566,39.9163483
Car-1,2008-05-19 11:40:55,116.4717516,39.9163699
Car-1,2008-05-19 11:40:57,116.4717383,39.9163666
Car-1,2008-05-19 11:40:59,116.47172,39.9163533
Car-1,2008-05-19 11:41:01,116.4716983,39.9163216
Car-1,2008-05-19 11:41:03,116.4716683,39.9162883
Car-1,2008-05-19 11:41:11,116.4716283,39.9162299
Car-1,2008-05-19 11:41:13,116.4716266,39.9162466
Car-1,2008-05-19 11:41:15,116.4716216,39.9162833
Car-1,2008-05-19 11:41:17,116.4715966,39.9163383
Car-1,2008-05-19 11:41:19,116.4715899,39.9164183
Car-1,2008-05-19 11:41:21,116.4716083,39.9164949
Car-1,2008-05-19 11:41:23,116.4716249,39.9165466
Car-1,2008-05-19 11:41:25,116.471635,39.9166099
Car-1,2008-05-19 11:41:27,116.4716516,39.9166783
Car-1,2008-05-19 11:43:42,116.4718983,39.9207366
Car-1,2008-05-19 11:44:24,116.4720816,39.9237549
Car-1,2008-05-19 11:45:06,116.4720533,39.9266149
Car-1,2008-05-19 11:45:08,116.4720466,39.9266699
Car-1,2008-05-19 11:45:10,116.4720483,39.9267099
Car-1,2008-05-19 11:45:12,116.4720833,39.9267416
Car-1,2008-05-19 11:45:14,116.4720933,39.9267549
Car-1,2008-05-19 11:45:16,116.4721416,39.92679
